Date,Season,Month,Year,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Punctuality,Arrival Delay Gap,Departure Delay Gap,Number of trains non delayed,Percent of trains delayed,Route
2018-07,Summer,7,2018,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,442,0,156,14.53002137,4.35103021975,56,43.691874997499994,12.25842868,103,12.25842868,40,7,17.47572816,24.27184466,27.18446602,22.33009709,4.854368932,3.883495146,88.43204167550527,39.34084477774999,-39.34084477774999,386,12.669683257918551,MARSEILLE ST CHARLES → PARIS LYON
2018-09,Autumn,9,2018,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,422,10,121,9.377410468,4.35103021975,38,32.475470517971125,4.737688044,38,4.737688044,20,7,26.31578947,34.21052632,13.15789474,21.05263158,2.631578947,,93.76014835917535,28.124440298221124,-28.124440298221124,374,9.004739336492891,MARSEILLE ST CHARLES → PARIS LYON
2018-10,Autumn,10,2018,National,MARSEILLE ST CHARLES,PARIS LYON,197.0,440,0,114,9.421637427,2.338295455,56,43.691874997499994,9.605378788,61,9.605378788,35,7,14.75409836,40.98360656,24.59016393,14.75409836,3.278688525,1.639344262,91.69455808078789,41.35357954249999,-41.35357954249999,384,12.727272727272727,MARSEILLE ST CHARLES → PARIS LYON
2018-11,Autumn,11,2018,National,MARSEILLE ST CHARLES,PARIS LYON,197.0,428,1,120,8.743194444,2.4590648498382905,56,43.691874997499994,8.584855582,56,8.584855582,36,7,30.35714286,32.14285714,7.142857143,21.42857143,5.357142857,3.571428571,91.93367671764175,41.2328101476617,-41.2328101476617,371,13.084112149532709,MARSEILLE ST CHARLES → PARIS LYON
2018-12,Winter,12,2018,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,466,3,149,118.28872062060988,2.518790497,44,32.475470517971125,4.505687545,44,51.29540020276708,0,0,27.27272727,13.63636364,13.63636364,31.81818182,9.090909091,4.545454545,94.27051130330115,29.956680020971124,-29.956680020971124,419,9.44206008583691,MARSEILLE ST CHARLES → PARIS LYON
2019-01,Winter,1,2019,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,492,3,0,13.48464286,3.749454669,56,42.70411523,8.604179754373616,81,7.99192229,40,7,54.32098765,17.28395062,9.87654321,12.34567901,3.703703704,2.469135802,91.10662044744178,38.954660561,-38.954660561,433,11.38211382113821,MARSEILLE ST CHARLES → PARIS LYON
2019-02,Winter,2,2019,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,452,6,145,14.89183908,4.35103021975,49,43.691874997499994,8.227653214,49,346.4742866898222,28,7,16.32653061,42.85714286,10.20408163,16.32653061,12.24489796,2.040816327,92.67739703070501,39.34084477774999,-39.34084477774999,397,10.84070796460177,MARSEILLE ST CHARLES → PARIS LYON
2019-03,Spring,3,2019,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,490,5,126,9.492460317,2.312749141,30,43.691874997499994,3.473161512,0,51.29540020276708,13,6,30.0,26.66666667,30.0,6.666666667,3.333333333,3.333333333,97.7884866867755,41.379125856499996,-41.379125856499996,455,6.122448979591836,MARSEILLE ST CHARLES → PARIS LYON
2019-04,Spring,4,2019,National,MARSEILLE ST CHARLES,PARIS LYON,199.0,466,3,84,12.11805556,1.947732181,34,43.691874997499994,3.241648668,34,3.241648668,16,7,23.33333333,23.33333333,20.0,23.33333333,6.666666667,3.333333333,95.55414582285837,41.744142816499995,-41.744142816499995,429,7.296137339055794,MARSEILLE ST CHARLES → PARIS LYON
2019-05,Spring,5,2019,National,MARSEILLE ST CHARLES,PARIS LYON,199.0,546,10,176,6.848674242,2.010686275,44,43.691874997499994,5.126405229,44,56.1125,27,7,31.81818182,31.81818182,15.90909091,13.63636364,4.545454545,2.272727273,94.38369436659524,41.681188722499996,-41.681188722499996,492,8.058608058608058,MARSEILLE ST CHARLES → PARIS LYON
2019-08,Summer,8,2019,National,MARSEILLE ST CHARLES,PARIS LYON,204.0,450,0,193,118.28872062060988,2.908814815,56,39.62979798,6.600222222,66,39.62979798,26,7,32.30769231,21.53846154,23.07692308,15.38461538,4.615384615,3.076923077,92.0110740741111,36.720983165,-36.720983165,394,12.444444444444445,MARSEILLE ST CHARLES → PARIS LYON
2019-09,Autumn,9,2019,National,MARSEILLE ST CHARLES,PARIS LYON,,439,5,209,8.602472089,3.905913978,0,27.68733333,6.276843318,52,32.4751634,13,5,22.0,42.0,18.0,12.0,2.0,4.0,94.94474782968793,23.781419352,-23.781419352,434,0.0,MARSEILLE ST CHARLES → PARIS LYON
2019-10,Autumn,10,2019,National,MARSEILLE ST CHARLES,PARIS LYON,204.0,458,7,0,9.362056738,4.35103021975,56,38.8349537,8.717960089,72,38.8349537,29,7,,218.65088787857883,14.08450704,11.26760563,2.816901408,,90.77408088764119,34.48392348025,-34.48392348025,395,12.22707423580786,MARSEILLE ST CHARLES → PARIS LYON
2019-12,Winter,12,2019,National,MARSEILLE ST CHARLES,PARIS LYON,203.0,284,10,95,17.39900567186717,2.28409379,22,40.89924242,8.604179754373616,22,40.89924242,11,3,72.72727273,,4.545454545,9.090909091,4.545454545,4.545454545,93.28427990009266,38.61514863,-38.61514863,252,7.746478873239436,MARSEILLE ST CHARLES → PARIS LYON
2020-02,Winter,2,2020,National,MARSEILLE ST CHARLES,PARIS LYON,200.0,441,1,205,6.889918699,2.955984848,56,34.47204301,2.979469697,31,34.47204301,15,7,29.03225806,38.70967742,12.90322581,16.12903226,0.0,3.225806452,94.76419269222335,31.516058162,-31.516058162,384,12.698412698412698,MARSEILLE ST CHARLES → PARIS LYON
2020-05,Spring,5,2020,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,2681,10,68,7.403921569,2.188095238,11,27.15606061,0.705952381,10,28.42833333,5,0,45.45454545,18.18181818,18.18181818,9.090909091,,0.0,99.53918573085534,24.967965372000002,-24.967965372000002,2660,0.41029466616933974,MARSEILLE ST CHARLES → PARIS LYON
2020-07,Summer,7,2020,National,MARSEILLE ST CHARLES,PARIS LYON,203.0,459,8,171,9.565692008,3.305025868,38,37.59035088,3.751921656,38,37.59035088,21,5,57.89473684,18.42105263,13.15789474,7.894736842,2.631578947,0.0,94.53807841681045,34.285325012,-34.285325012,413,8.278867102396514,MARSEILLE ST CHARLES → PARIS LYON
2020-09,Autumn,9,2020,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,480,2,169,6.017554241,1.813702929,45,33.25185185,3.864400279,45,33.25185185,124,3,31.11111111,20.0,20.0,26.66666667,,0.0,94.50176662016666,31.438148921,-31.438148921,433,9.375,MARSEILLE ST CHARLES → PARIS LYON
2020-10,Autumn,10,2020,National,MARSEILLE ST CHARLES,PARIS LYON,199.0,411,7,178,17.39900567186717,3.492120462,56,39.01857923,6.918069307,61,39.01857923,37,7,45.90163934,18.03278689,9.836065574,21.31147541,1.639344262,3.278688525,90.98810767024453,35.526458768,-35.526458768,348,13.62530413625304,MARSEILLE ST CHARLES → PARIS LYON
2020-11,Autumn,11,2020,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,161,10,46,10.80326087,3.134615385,15,43.691874997499994,58.47323134889636,15,82.17555556,12,6,93.33333333,6.666666667,0.0,0.0,0.0,0.0,83.11160429899346,40.55725961249999,-40.55725961249999,136,9.316770186335404,MARSEILLE ST CHARLES → PARIS LYON
2020-12,Winter,12,2020,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,365,10,144,5.815046296,2.115898175,19,40.77807018,1.486215178,19,51.29540020276708,12,4,36.84210526,21.05263158,15.78947368,15.78947368,10.52631579,0.0,96.05366733334704,38.662172005,-38.662172005,336,5.205479452054795,MARSEILLE ST CHARLES → PARIS LYON
2021-01,Winter,1,2021,National,MARSEILLE ST CHARLES,PARIS LYON,197.0,389,1,69,17.41280193,2.4590648498382905,41,43.691874997499994,8.604179754373616,41,51.29540020276708,28,7,44.99999999999999,17.5,7.5,17.5,5.000000000000001,7.5,93.1932193982642,41.2328101476617,-41.2328101476617,347,10.539845758354756,MARSEILLE ST CHARLES → PARIS LYON
2021-02,Winter,2,2021,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,386,1,45,17.39900567186717,0.655887446,26,43.691874997499994,2.92008658,26,51.29540020276708,18,7,36.0,32.0,16.0,12.000000000000002,0.0,4.0,96.04181631265975,43.03598755149999,-43.03598755149999,359,6.7357512953367875,MARSEILLE ST CHARLES → PARIS LYON
2021-04,Spring,4,2021,National,MARSEILLE ST CHARLES,PARIS LYON,197.0,515,10,46,7.787681159,0.637367021,3,32.475470517971125,-0.864228723,3,29.405555555555605,2,0,100.0,218.65088787857883,0.0,0.0,0.0,0.0,99.07607695545146,31.838103496971126,-31.838103496971126,502,0.5825242718446602,MARSEILLE ST CHARLES → PARIS LYON
2021-05,Spring,5,2021,National,MARSEILLE ST CHARLES,PARIS LYON,197.0,484,10,68,17.39900567186717,2.045796784,47,43.691874997499994,5.254422515,47,44.72624113,25,7,,19.14893617,10.63829787,14.89361702,6.382978723404251,27.65957447,93.44244473234848,41.64607821349999,-41.64607821349999,427,9.710743801652892,MARSEILLE ST CHARLES → PARIS LYON
2021-07,Summer,7,2021,National,MARSEILLE ST CHARLES,PARIS LYON,200.0,514,0,104,11.45977564,2.124204029,37,43.691874997499994,3.576023392,37,44.42837838,20,7,27.02702703,32.43243243,0.0,16.21621622,10.81081081,13.51351351,95.80477431145006,41.567670968499996,-41.567670968499996,477,7.198443579766536,MARSEILLE ST CHARLES → PARIS LYON
2021-08,Summer,8,2021,National,MARSEILLE ST CHARLES,PARIS LYON,,517,0,88,11.5469697,1.730479896,45,36.84518519,4.277594034,45,36.84518519,26,7,,26.66666667,8.888888888888891,17.77777778,4.444444444444439,17.77777778,94.93503671322436,35.114705294000004,-35.114705294000004,472,8.704061895551257,MARSEILLE ST CHARLES → PARIS LYON
2021-09,Autumn,9,2021,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,506,0,92,13.20724638,2.203943009,41,43.691874997499994,5.029589132,41,53.2995935,25,7,218.89587774190275,19.51219512,12.19512195,7.317073170731709,12.19512195,19.51219512,95.11035174545718,41.487931988499994,-41.487931988499994,465,8.102766798418973,MARSEILLE ST CHARLES → PARIS LYON
2021-10,Autumn,10,2021,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,522,0,84,14.40793651,2.062475822,56,42.84294872,8.604179754373616,0,42.84294872,0,7,,11.53846154,9.615384615,19.23076923,,,96.42037617120593,40.780472898,-40.780472898,466,10.727969348659004,MARSEILLE ST CHARLES → PARIS LYON
2021-11,Autumn,11,2021,National,MARSEILLE ST CHARLES,PARIS LYON,203.0,507,0,118,14.71144068,3.176251647,56,43.691874997499994,8.468017128,67,58.21940299,46,0,218.89587774190275,13.43283582,5.970149254,14.92537313,7.462686567,20.89552239,92.41509379227614,40.51562335049999,-40.51562335049999,451,11.045364891518737,MARSEILLE ST CHARLES → PARIS LYON
2022-02,Winter,2,2022,National,MARSEILLE ST CHARLES,PARIS LYON,,407,1,42,6.784920635,0.518858561,10,33.41833333,-0.048428453,10,33.41833333,4,0,30.0,10.0,20.0,20.0,0.0,20.0,98.681290082052,32.899474769,-32.899474769,396,2.457002457002457,MARSEILLE ST CHARLES → PARIS LYON
2022-05,Spring,5,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,529,1,109,13.075688073394502,2.494942748,44,43.691874997499994,8.604179754373616,44,45.66174242,19,7,218.89587774190275,27.27272727,9.090909091,18.18181818,4.545454545454549,20.45454545,94.33156550407573,41.196932249499994,-41.196932249499994,484,8.31758034026465,MARSEILLE ST CHARLES → PARIS LYON
2022-06,Summer,6,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,514,0,137,13.35523114,4.35103021975,56,43.691874997499994,12.45787938,89,56.38483146,55,7,35.955056179775305,22.47191011,17.977528089887603,5.617977528089891,13.48314607,4.494382022,90.55014591396886,39.34084477774999,-39.34084477774999,458,10.894941634241246,MARSEILLE ST CHARLES → PARIS LYON
2022-07,Summer,7,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,539,0,179,15.73370577,4.35103021975,56,43.691874997499994,14.09060549,136,46.05723039,80,7,12.5,25.0,22.79411765,13.970588235294102,18.38235294,7.352941176,88.00407038988558,39.34084477774999,-39.34084477774999,483,10.38961038961039,MARSEILLE ST CHARLES → PARIS LYON
2022-08,Summer,8,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,552,0,148,19.52353604,2.4590648498382905,56,43.691874997499994,11.9011253,104,54.49967949,0,7,27.88461538,17.307692307692296,15.38461538,19.23076923,,,90.33531969637681,41.2328101476617,-41.2328101476617,496,10.144927536231885,MARSEILLE ST CHARLES → PARIS LYON
2022-09,Autumn,9,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,507,4,104,13.63317308,2.446421471,41,43.691874997499994,5.099403579,41,55.4504065,29,7,218.89587774190275,218.65088787857883,24.3902439,7.317073170731709,7.317073170731709,,94.79112504452564,41.24545352649999,-41.24545352649999,462,8.086785009861932,MARSEILLE ST CHARLES → PARIS LYON
2022-11,Autumn,11,2022,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,536,0,872,10.42626667,2.211329588,50,37.999,8.604179754373616,50,37.999,19,7,30.0,218.65088787857883,18.0,10.0,0.0,32.0,93.90179093646012,35.787670412000004,-35.787670412000004,486,9.328358208955224,MARSEILLE ST CHARLES → PARIS LYON
2023-01,Winter,1,2023,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,503,10,142,10.71819249,2.9642808452624405,56,41.5952381,6.637559646,56,41.59523809523811,29,7,39.28571429,25.0,12.5,12.5,3.571428571,7.142857143,92.53191103315505,38.63095725473756,-38.63095725473756,437,11.133200795228628,MARSEILLE ST CHARLES → PARIS LYON
2023-02,Winter,2,2023,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,440,10,101,11.52755776,2.5519081,37,43.691874997499994,5.790732087,37,49.18513514,0,7,35.13513514,8.108108108,18.91891892,190.4200842324105,8.108108108,10.81081081,93.92124162186364,41.139966897499995,-41.139966897499995,393,8.409090909090908,MARSEILLE ST CHARLES → PARIS LYON
2023-03,Spring,3,2023,National,MARSEILLE ST CHARLES,PARIS LYON,201.0,511,10,122,14.9818306,2.4590648498382905,56,43.691874997499994,10.68180077,61,69.59016393,45,7,37.70491803,36.06557377,11.47540984,4.918032787,,6.557377049,91.6639268775375,41.2328101476617,-41.2328101476617,445,10.95890410958904,MARSEILLE ST CHARLES → PARIS LYON
2023-05,Spring,5,2023,National,MARSEILLE ST CHARLES,PARIS LYON,200.0,575,0,0,12.92112861,2.695246479,44,43.691874997499994,4.989055164,44,51.29540020276708,22,7,18.18181818,25.0,18.18181818,25.0,6.81818182,,95.34240384947826,40.996628518499996,-40.996628518499996,531,7.652173913043478,MARSEILLE ST CHARLES → PARIS LYON
2023-08,Summer,8,2023,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,580,0,144,24.12430556,4.35103021975,56,43.691874997499994,12.84913345,0,58.73836478,59,7,11.32075472,24.52830189,29.24528302,21.69811321,7.54716981,5.66037736,95.92744327557472,39.34084477774999,-39.34084477774999,524,9.655172413793103,MARSEILLE ST CHARLES → PARIS LYON
2023-10,Autumn,10,2023,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,566,0,130,13.18076923,2.869756387,56,32.475470517971125,6.861378491,58,54.2316092,35,7,1.7241379300000002,218.65088787857883,22.4137931,18.96551724,15.51724138,13.79310345,93.80343338459777,29.605714130971126,-29.605714130971126,510,9.89399293286219,MARSEILLE ST CHARLES → PARIS LYON
2023-11,Autumn,11,2023,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,488,0,91,9.883150183,1.695653662,40,34.03625,58.47323134889636,40,34.03625,16,4,10.0,218.65088787857883,25.0,22.5,0.0,25.0,86.1561007861129,32.340596338000005,-32.340596338000005,448,8.19672131147541,MARSEILLE ST CHARLES → PARIS LYON
2023-12,Winter,12,2023,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,522,0,103,13.10469256,2.401190476,36,32.475470517971125,4.7246139,36,47.49722222,20,7,22.222222220000003,218.65088787857883,13.88888889,16.666666669999998,,16.666666669999998,95.76428848793103,30.074280041971125,-30.074280041971125,486,6.896551724137931,MARSEILLE ST CHARLES → PARIS LYON
2024-01,Winter,1,2024,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,505,0,97,17.39900567186717,3.248873426,54,43.691874997499994,7.003644798,54,48.36234568,26,0,,12.96296296,24.07407407,20.37037037,18.51851852,5.55555556,93.48619121353465,40.44300157149999,-40.44300157149999,451,10.693069306930694,MARSEILLE ST CHARLES → PARIS LYON
2024-02,Winter,2,2024,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,480,10,92,10.45307971,1.928857351,50,39.815,6.232641921,50,346.4742866898222,25,7,18.0,26.0,32.0,6.0,4.0,14.000000000000002,92.91955967983334,37.886142649,-37.886142649,420,10.416666666666668,MARSEILLE ST CHARLES → PARIS LYON
2024-04,Spring,4,2024,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,525,0,132,15.45770202,3.446845124,56,32.475470517971125,6.759878904,57,42.91666667,24,0,,33.333333329999995,22.80701754,14.03508772,12.28070175,7.01754386,93.4828773255238,29.028625393971126,-29.028625393971126,469,10.666666666666668,MARSEILLE ST CHARLES → PARIS LYON
2024-06,Summer,6,2024,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,535,2,143,12.32179487,3.115853659,56,32.87610442,7.168073796,83,32.87610442,36,7,8.433734939999999,31.3253012,26.5060241,20.481927710000004,4.819277110000001,8.433734939999999,91.90812477231776,29.760250760999998,-29.760250760999998,477,10.46728971962617,MARSEILLE ST CHARLES → PARIS LYON
2024-07,Summer,7,2024,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,559,10,162,118.28872062060988,2.4590648498382905,56,43.691874997499994,8.32541744,80,49.204375,0,7,25.0,,18.75,15.0,3.75,11.25,91.59990806530709,41.2328101476617,-41.2328101476617,493,10.01788908765653,MARSEILLE ST CHARLES → PARIS LYON
2024-08,Summer,8,2024,National,MARSEILLE ST CHARLES,PARIS LYON,195.0,552,1,166,16.287751,4.35103021975,56,43.691874997499994,5.828324226,50,53.51866667,35,7,15.68627451,15.68627451,31.37254902,19.60784314,5.88235294,11.76470588,94.20977204928985,39.34084477774999,-39.34084477774999,495,10.144927536231885,MARSEILLE ST CHARLES → PARIS LYON
2024-12,Winter,12,2024,National,MARSEILLE ST CHARLES,PARIS LYON,196.0,511,0,107,18.2046729,3.619646365,56,32.475470517971125,7.14908317,61,49.35273224,27,7,14.75409836,31.14754098,22.95081967,11.47540984,8.196721310000001,11.47540984,93.03549200917483,28.855824152971124,-28.855824152971124,455,10.95890410958904,MARSEILLE ST CHARLES → PARIS LYON
2018-01,Winter,1,2018,National,MARSEILLE ST CHARLES,TOURCOING,299.0,31,0,13,17.39900567186717,4.35103021975,3,43.691874997499994,11.32258065,3,11.32258065,3,3,0.0,33.33333333,33.33333333,33.33333333,0.0,0.0,93.27419354758064,39.34084477774999,-39.34084477774999,28,9.67741935483871,MARSEILLE ST CHARLES → TOURCOING
2018-02,Winter,2,2018,National,MARSEILLE ST CHARLES,TOURCOING,302.0,28,0,10,118.28872062060988,1.929012346,4,43.691874997499994,9.555555556,4,9.555555556,3,1,0.0,100.0,0.0,0.0,,0.0,91.26455026447618,41.762862651499994,-41.762862651499994,24,14.285714285714285,MARSEILLE ST CHARLES → TOURCOING
2018-03,Spring,3,2018,National,MARSEILLE ST CHARLES,TOURCOING,302.0,31,0,3,5.205555556,0.160215054,0,0.0,2.387096774,0,2.387096774,0,0,,0.0,0.0,0.0,0.0,0.0,99.60215053766666,-0.160215054,0.160215054,31,0.0,MARSEILLE ST CHARLES → TOURCOING
2018-04,Spring,4,2018,National,MARSEILLE ST CHARLES,TOURCOING,301.0,25,7,0,0.0,-0.37037037,0,0.0,2.5,0,2.5,0,0,,0.0,0.0,0.0,0.0,0.0,88.38333333333333,0.37037037,-0.37037037,18,0.0,MARSEILLE ST CHARLES → TOURCOING
2018-11,Autumn,11,2018,National,MARSEILLE ST CHARLES,TOURCOING,297.0,2681,0,3,13.08888889,0.731666667,5,43.691874997499994,12.16666667,5,12.16666667,3,7,20.0,,60.0,0.0,72.0439601026586,0.0,97.87897343390091,42.960208330499995,-42.960208330499995,2676,0.18649757553151808,MARSEILLE ST CHARLES → TOURCOING
2018-12,Winter,12,2018,National,MARSEILLE ST CHARLES,TOURCOING,299.0,31,0,7,13.46666667,2.731182796,4,24.25,6.35483871,4,346.4742866898222,0,0,0.0,33.33333333,66.66666667,,0.0,0.0,92.48924731177419,21.518817204,-21.518817204,27,12.903225806451612,MARSEILLE ST CHARLES → TOURCOING
2019-01,Winter,1,2019,National,MARSEILLE ST CHARLES,TOURCOING,303.0,28,1,4,17.39900567186717,1.401234568,0,22.4,6.037037037,5,346.4742866898222,0,7,218.89587774190275,20.0,,20.0,0.0,0.0,92.20811287478571,20.998765432,-20.998765432,27,0.0,MARSEILLE ST CHARLES → TOURCOING
2019-02,Winter,2,2019,National,MARSEILLE ST CHARLES,TOURCOING,309.0,28,1,4,11.52916667,1.436419753,4,39.0,8.777777778,4,51.29540020276708,1,1,0.0,25.0,25.0,50.0,0.0,0.0,89.96560846557142,37.563580247,-37.563580247,23,14.285714285714285,MARSEILLE ST CHARLES → TOURCOING
2019-03,Spring,3,2019,National,MARSEILLE ST CHARLES,TOURCOING,307.0,2681,0,5,6.723333333,1.365833333,4,25.0,8.2,0,51.29540020276708,1,0,218.89587774190275,0.0,33.33333333,0.0,0.0,,98.6034937212483,23.634166667,-23.634166667,2677,0.14919806042521447,MARSEILLE ST CHARLES → TOURCOING
2019-04,Spring,4,2019,National,MARSEILLE ST CHARLES,TOURCOING,305.0,7,0,0,0.0,-0.471428571,1,28.0,5.285714286,1,5.285714286,0,0,,0.0,100.0,0.0,,0.0,91.97619047614285,28.471428571,-28.471428571,6,14.285714285714285,MARSEILLE ST CHARLES → TOURCOING
2019-05,Spring,5,2019,National,MARSEILLE ST CHARLES,TOURCOING,303.0,8,0,1,118.28872062060988,-0.508333333,0,0.0,0.75,0,0.0,0,0,0.0,218.65088787857883,0.0,0.0,72.0439601026586,0.0,99.875,0.508333333,-0.508333333,8,0.0,MARSEILLE ST CHARLES → TOURCOING
2019-07,Summer,7,2019,National,MARSEILLE ST CHARLES,TOURCOING,310.0,10,0,872,26.275,4.35103021975,2,31.0,7.5,2,31.0,1,0,0.0,0.0,50.0,50.0,0.0,0.0,88.75,26.64896978025,-26.64896978025,8,20.0,MARSEILLE ST CHARLES → TOURCOING
2019-08,Summer,8,2019,National,MARSEILLE ST CHARLES,TOURCOING,,2681,0,3,22.67777778,4.35103021975,2,43.691874997499994,8.604179754373616,2,54.0,1,1,,0.0,0.0,50.0,0.0,0.0,98.52867052583142,39.34084477774999,-39.34084477774999,2679,0.07459903021260723,MARSEILLE ST CHARLES → TOURCOING
2019-09,Autumn,9,2019,National,MARSEILLE ST CHARLES,TOURCOING,301.0,19,0,4,20.69583333,4.35103021975,4,35.75,9.526315789,4,35.75,2,0,50.0,25.0,,25.0,0.0,0.0,87.88596491235965,31.39896978025,-31.39896978025,15,21.052631578947366,MARSEILLE ST CHARLES → TOURCOING
2019-11,Autumn,11,2019,National,MARSEILLE ST CHARLES,TOURCOING,301.0,25,1,5,35.39666667,2.4590648498382905,3,43.691874997499994,11.58333333,3,70.33333333,2,1,66.66666667,0.0,33.33333333,190.4200842324105,0.0,0.0,90.46944444500001,41.2328101476617,-41.2328101476617,21,12.0,MARSEILLE ST CHARLES → TOURCOING
